str_code,spu_code,sub_cate_name,category_type,cluster_id,eligibility_status,eligibility_reason,recommendation,store_temperature
44147,SPU_短袖_03933,短袖,summer,2,ELIGIBLE,Product appropriate for current season,NONE,25.22078430486401
44149,SPU_内衣_03934,内衣,all_season,28,ELIGIBLE,Product appropriate for current season,NONE,27.431901997585403
44150,SPU_配饰_03935,配饰,all_season,14,ELIGIBLE,Product appropriate for current season,NONE,29.69195552550808
44152,SPU_直筒裤_03936,直筒裤,core,2,ELIGIBLE,Core subcategory '直筒裤' - always eligible,NONE,24.221975092682207
44153,SPU_束脚裤_03937,束脚裤,core,2,ELIGIBLE,Core subcategory '束脚裤' - always eligible,NONE,16.4407385003704
44159,SPU_锥形裤_03938,锥形裤,core,19,ELIGIBLE,Core subcategory '锥形裤' - always eligible,NONE,27.64871165880581
44160,SPU_羽绒服_03939,羽绒服,winter,28,INELIGIBLE,Winter product not appropriate for summer period,NONE,28.66539054408956
44163,SPU_棉服_03940,棉服,winter,28,INELIGIBLE,Winter product not appropriate for summer period,NONE,29.529328705734528
44164,SPU_毛呢大_03941,毛呢大衣,winter,2,INELIGIBLE,Winter product not appropriate for summer period,NONE,26.190053907182627
44167,SPU_夹克_03942,夹克,transition,2,INELIGIBLE,Transition product not appropriate for summer period,NONE,25.880477183456378
44172,SPU_针织衫_03943,针织衫,transition,2,INELIGIBLE,Transition product not appropriate for summer period,NONE,25.28071411736805
44177,SPU_T恤_03944,T恤,summer,28,ELIGIBLE,Product appropriate for current season,NONE,32.84811831033192
44178,SPU_短裤_03945,短裤,summer,4,ELIGIBLE,Product appropriate for current season,NONE,31.731472206314024
44180,SPU_短袖_03946,短袖,summer,2,ELIGIBLE,Product appropriate for current season,NONE,27.152919376869118
44181,SPU_内衣_03947,内衣,all_season,28,ELIGIBLE,Product appropriate for current season,NONE,24.97316305543102
44185,SPU_配饰_03948,配饰,all_season,2,ELIGIBLE,Product appropriate for current season,NONE,30.777113221638878
44186,SPU_直筒裤_03949,直筒裤,core,2,ELIGIBLE,Core subcategory '直筒裤' - always eligible,NONE,24.834937002083205
44188,SPU_束脚裤_03950,束脚裤,core,28,ELIGIBLE,Core subcategory '束脚裤' - always eligible,NONE,21.020521740833978
44189,SPU_锥形裤_03951,锥形裤,core,2,ELIGIBLE,Core subcategory '锥形裤' - always eligible,NONE,34.48999766525566
44190,SPU_羽绒服_03952,羽绒服,winter,19,INELIGIBLE,Winter product not appropriate for summer period,NONE,30.504094431784857
44201,SPU_棉服_03953,棉服,winter,2,INELIGIBLE,Winter product not appropriate for summer period,NONE,25.976282396085246
44204,SPU_毛呢大_03954,毛呢大衣,winter,2,INELIGIBLE,Winter product not appropriate for summer period,NONE,30.66646718354167
44206,SPU_夹克_03955,夹克,transition,14,INELIGIBLE,Transition product not appropriate for summer period,NONE,23.244506536463394
44207,SPU_针织衫_03956,针织衫,transition,14,INELIGIBLE,Transition product not appropriate for summer period,NONE,27.95557498394784
44208,SPU_T恤_03957,T恤,summer,2,ELIGIBLE,Product appropriate for current season,NONE,23.357635828450974
44211,SPU_短裤_03958,短裤,summer,2,ELIGIBLE,Product appropriate for current season,NONE,28.801555887408433
44213,SPU_短袖_03959,短袖,summer,28,ELIGIBLE,Product appropriate for current season,NONE,22.1196911674124
44214,SPU_内衣_03960,内衣,all_season,14,ELIGIBLE,Product appropriate for current season,NONE,23.985046337846622
44216,SPU_配饰_03961,配饰,all_season,2,ELIGIBLE,Product appropriate for current season,NONE,25.8058311890313
44218,SPU_直筒裤_03962,直筒裤,core,14,ELIGIBLE,Core subcategory '直筒裤' - always eligible,NONE,22.342863186241473
44220,SPU_束脚裤_03963,束脚裤,core,4,ELIGIBLE,Core subcategory '束脚裤' - always eligible,NONE,26.15490280885792
44221,SPU_锥形裤_03964,锥形裤,core,28,ELIGIBLE,Core subcategory '锥形裤' - always eligible,NONE,34.499491252058206
44227,SPU_羽绒服_03965,羽绒服,winter,2,INELIGIBLE,Winter product not appropriate for summer period,NONE,29.294916786978437
44228,SPU_棉服_03966,棉服,winter,2,INELIGIBLE,Winter product not appropriate for summer period,NONE,29.43988626968775
44229,SPU_毛呢大_03967,毛呢大衣,winter,4,INELIGIBLE,Winter product not appropriate for summer period,NONE,30.947701672771572
44231,SPU_夹克_03968,夹克,transition,28,INELIGIBLE,Transition product not appropriate for summer period,NONE,22.214474419101556
44234,SPU_针织衫_03969,针织衫,transition,28,INELIGIBLE,Transition product not appropriate for summer period,NONE,29.464728292974467
44235,SPU_T恤_03970,T恤,summer,14,ELIGIBLE,Product appropriate for current season,NONE,31.202704623409655
44239,SPU_短裤_03971,短裤,summer,2,ELIGIBLE,Product appropriate for current season,ADD,30.03935357229779
44242,SPU_短袖_03972,短袖,summer,2,ELIGIBLE,Product appropriate for current season,NONE,20.69650483086572
44248,SPU_内衣_03973,内衣,all_season,2,ELIGIBLE,Product appropriate for current season,NONE,26.306587689193055
44250,SPU_配饰_03974,配饰,all_season,2,ELIGIBLE,Product appropriate for current season,NONE,24.480727806869226
44254,SPU_直筒裤_03975,直筒裤,core,2,ELIGIBLE,Core subcategory '直筒裤' - always eligible,NONE,17.77866458880909
44256,SPU_束脚裤_03976,束脚裤,core,14,ELIGIBLE,Core subcategory '束脚裤' - always eligible,NONE,34.4442930189254
44262,SPU_锥形裤_03977,锥形裤,core,2,ELIGIBLE,Core subcategory '锥形裤' - always eligible,NONE,18.56130876649464
44266,SPU_羽绒服_03978,羽绒服,winter,2,INELIGIBLE,Winter product not appropriate for summer period,NONE,27.632436562732465
44268,SPU_棉服_03979,棉服,winter,14,INELIGIBLE,Winter product not appropriate for summer period,NONE,30.68649636179005
44270,SPU_毛呢大_03980,毛呢大衣,winter,28,INELIGIBLE,Winter product not appropriate for summer period,NONE,31.829819923269767
44272,SPU_夹克_03981,夹克,transition,14,INELIGIBLE,Transition product not appropriate for summer period,NONE,21.250316156086225
44275,SPU_针织衫_03982,针织衫,transition,2,INELIGIBLE,Transition product not appropriate for summer period,NONE,23.082579895048255
44281,SPU_T恤_03983,T恤,summer,2,ELIGIBLE,Product appropriate for current season,NONE,34.82083577936163
44282,SPU_短裤_03984,短裤,summer,2,ELIGIBLE,Product appropriate for current season,NONE,22.048834075646358
44284,SPU_短袖_03985,短袖,summer,2,ELIGIBLE,Product appropriate for current season,NONE,33.173880371587195
44286,SPU_内衣_03986,内衣,all_season,2,ELIGIBLE,Product appropriate for current season,NONE,28.29896603049096
44287,SPU_配饰_03987,配饰,all_season,2,ELIGIBLE,Product appropriate for current season,NONE,33.352109618024315
44288,SPU_直筒裤_03988,直筒裤,core,2,ELIGIBLE,Core subcategory '直筒裤' - always eligible,NONE,31.344528381861842
44290,SPU_束脚裤_03989,束脚裤,core,2,ELIGIBLE,Core subcategory '束脚裤' - always eligible,NONE,21.16602207736417
44291,SPU_锥形裤_03990,锥形裤,core,28,ELIGIBLE,Core subcategory '锥形裤' - always eligible,ADD,34.4795619017449
44297,SPU_羽绒服_03991,羽绒服,winter,2,INELIGIBLE,Winter product not appropriate for summer period,NONE,32.83592657417331
44299,SPU_棉服_03992,棉服,winter,28,INELIGIBLE,Winter product not appropriate for summer period,NONE,28.081264076038526
44300,SPU_毛呢大_03993,毛呢大衣,winter,2,INELIGIBLE,Winter product not appropriate for summer period,NONE,29.566009242058158
44301,SPU_夹克_03994,夹克,transition,2,INELIGIBLE,Transition product not appropriate for summer period,NONE,24.879610450415377
44302,SPU_针织衫_03995,针织衫,transition,28,INELIGIBLE,Transition product not appropriate for summer period,NONE,25.337003734151715
44303,SPU_T恤_03996,T恤,summer,19,ELIGIBLE,Product appropriate for current season,NONE,34.82371598593864
44304,SPU_短裤_03997,短裤,summer,2,ELIGIBLE,Product appropriate for current season,NONE,29.82588526010874
44306,SPU_短袖_03998,短袖,summer,2,ELIGIBLE,Product appropriate for current season,NONE,24.63581363000525
44307,SPU_内衣_03999,内衣,all_season,28,ELIGIBLE,Product appropriate for current season,ADD,33.699570724381644
44308,SPU_配饰_04000,配饰,all_season,14,ELIGIBLE,Product appropriate for current season,NONE,27.01356443378626
44310,SPU_直筒裤_04001,直筒裤,core,2,ELIGIBLE,Core subcategory '直筒裤' - always eligible,ADD,24.005972524874934
44312,SPU_束脚裤_04002,束脚裤,core,19,ELIGIBLE,Core subcategory '束脚裤' - always eligible,ADD,26.642153663604446
44316,SPU_锥形裤_04003,锥形裤,core,2,ELIGIBLE,Core subcategory '锥形裤' - always eligible,NONE,18.83968535121297
44319,SPU_羽绒服_04004,羽绒服,winter,28,INELIGIBLE,Winter product not appropriate for summer period,NONE,30.34387964285767
44321,SPU_棉服_04005,棉服,winter,2,INELIGIBLE,Winter product not appropriate for summer period,NONE,26.771654212647725
44322,SPU_毛呢大_04006,毛呢大衣,winter,14,INELIGIBLE,Winter product not appropriate for summer period,NONE,25.580296270942807
44325,SPU_夹克_04007,夹克,transition,14,INELIGIBLE,Transition product not appropriate for summer period,NONE,25.319689607791833
44326,SPU_针织衫_04008,针织衫,transition,2,INELIGIBLE,Transition product not appropriate for summer period,NONE,22.707952963474135
44329,SPU_T恤_04009,T恤,summer,14,ELIGIBLE,Product appropriate for current season,NONE,34.21485900453643
44331,SPU_短裤_04010,短裤,summer,2,ELIGIBLE,Product appropriate for current season,NONE,31.249440825800402
44333,SPU_短袖_04011,短袖,summer,28,ELIGIBLE,Product appropriate for current season,NONE,25.09258860907766
44335,SPU_内衣_04012,内衣,all_season,2,ELIGIBLE,Product appropriate for current season,NONE,20.93603480415306
44336,SPU_配饰_04013,配饰,all_season,2,ELIGIBLE,Product appropriate for current season,NONE,22.45943178227112
44337,SPU_直筒裤_04014,直筒裤,core,2,ELIGIBLE,Core subcategory '直筒裤' - always eligible,NONE,17.206844555775543
44338,SPU_束脚裤_04015,束脚裤,core,2,ELIGIBLE,Core subcategory '束脚裤' - always eligible,ADD,24.201439883963257
44341,SPU_锥形裤_04016,锥形裤,core,2,ELIGIBLE,Core subcategory '锥形裤' - always eligible,NONE,33.56743687442102
44342,SPU_羽绒服_04017,羽绒服,winter,14,INELIGIBLE,Winter product not appropriate for summer period,NONE,31.077777123868977
44351,SPU_棉服_04018,棉服,winter,19,INELIGIBLE,Winter product not appropriate for summer period,NONE,31.36365810166642
44354,SPU_毛呢大_04019,毛呢大衣,winter,2,INELIGIBLE,Winter product not appropriate for summer period,NONE,27.23153251041741
44355,SPU_夹克_04020,夹克,transition,19,INELIGIBLE,Transition product not appropriate for summer period,NONE,26.38569778067454
44358,SPU_针织衫_04021,针织衫,transition,14,INELIGIBLE,Transition product not appropriate for summer period,NONE,20.185920586230335
44362,SPU_T恤_04022,T恤,summer,2,ELIGIBLE,Product appropriate for current season,NONE,30.986751738009595
44363,SPU_短裤_04023,短裤,summer,25,ELIGIBLE,Product appropriate for current season,NONE,29.22967110841159
44367,SPU_短袖_04024,短袖,summer,28,ELIGIBLE,Product appropriate for current season,NONE,25.999918952142497
44368,SPU_内衣_04025,内衣,all_season,28,ELIGIBLE,Product appropriate for current season,NONE,23.642969757968995
44369,SPU_配饰_04026,配饰,all_season,2,ELIGIBLE,Product appropriate for current season,NONE,21.471866197991904
44373,SPU_直筒裤_04027,直筒裤,core,19,ELIGIBLE,Core subcategory '直筒裤' - always eligible,NONE,15.401341908139335
44375,SPU_束脚裤_04028,束脚裤,core,19,ELIGIBLE,Core subcategory '束脚裤' - always eligible,NONE,27.16765906299591
44376,SPU_锥形裤_04029,锥形裤,core,19,ELIGIBLE,Core subcategory '锥形裤' - always eligible,NONE,33.65895215112554
44379,SPU_羽绒服_04030,羽绒服,winter,2,INELIGIBLE,Winter product not appropriate for summer period,NONE,31.39573873332081
44380,SPU_棉服_04031,棉服,winter,14,INELIGIBLE,Winter product not appropriate for summer period,NONE,31.966669119009268
44384,SPU_毛呢大_04032,毛呢大衣,winter,19,INELIGIBLE,Winter product not appropriate for summer period,NONE,25.91361737308877
44385,SPU_夹克_04033,夹克,transition,19,INELIGIBLE,Transition product not appropriate for summer period,NONE,29.527466009925384
44386,SPU_针织衫_04034,针织衫,transition,2,INELIGIBLE,Transition product not appropriate for summer period,NONE,26.11370056559573
44387,SPU_T恤_04035,T恤,summer,19,ELIGIBLE,Product appropriate for current season,ADD,33.116581777411156
44388,SPU_短裤_04036,短裤,summer,2,ELIGIBLE,Product appropriate for current season,NONE,22.534720538332675
44393,SPU_短袖_04037,短袖,summer,19,ELIGIBLE,Product appropriate for current season,ADD,32.91678752544157
44394,SPU_内衣_04038,内衣,all_season,2,ELIGIBLE,Product appropriate for current season,NONE,20.41239997441355
44395,SPU_配饰_04039,配饰,all_season,2,ELIGIBLE,Product appropriate for current season,ADD,34.4267992146284
44396,SPU_直筒裤_04040,直筒裤,core,19,ELIGIBLE,Core subcategory '直筒裤' - always eligible,NONE,24.366003979102942
44397,SPU_束脚裤_04041,束脚裤,core,19,ELIGIBLE,Core subcategory '束脚裤' - always eligible,NONE,30.23473804425036
44398,SPU_锥形裤_04042,锥形裤,core,19,ELIGIBLE,Core subcategory '锥形裤' - always eligible,NONE,33.024329285215806
44400,SPU_羽绒服_04043,羽绒服,winter,28,INELIGIBLE,Winter product not appropriate for summer period,NONE,26.06936063495744
44401,SPU_棉服_04044,棉服,winter,14,INELIGIBLE,Winter product not appropriate for summer period,NONE,29.575671235723014
44404,SPU_毛呢大_04045,毛呢大衣,winter,2,INELIGIBLE,Winter product not appropriate for summer period,NONE,25.503977942433817
44405,SPU_夹克_04046,夹克,transition,2,INELIGIBLE,Transition product not appropriate for summer period,NONE,21.63451108980927
44407,SPU_针织衫_04047,针织衫,transition,2,INELIGIBLE,Transition product not appropriate for summer period,NONE,20.621519271325674
44410,SPU_T恤_04048,T恤,summer,19,ELIGIBLE,Product appropriate for current season,ADD,26.246139192167092
44413,SPU_短裤_04049,短裤,summer,19,ELIGIBLE,Product appropriate for current season,NONE,30.91301984735616
44417,SPU_短袖_04050,短袖,summer,19,ELIGIBLE,Product appropriate for current season,NONE,29.440255525645604
44419,SPU_内衣_04051,内衣,all_season,2,ELIGIBLE,Product appropriate for current season,NONE,27.97956525596588
44420,SPU_配饰_04052,配饰,all_season,2,ELIGIBLE,Product appropriate for current season,NONE,24.35384960653791
44421,SPU_直筒裤_04053,直筒裤,core,14,ELIGIBLE,Core subcategory '直筒裤' - always eligible,NONE,28.200259884169206
44422,SPU_束脚裤_04054,束脚裤,core,19,ELIGIBLE,Core subcategory '束脚裤' - always eligible,ADD,32.79242471578514
44424,SPU_锥形裤_04055,锥形裤,core,14,ELIGIBLE,Core subcategory '锥形裤' - always eligible,NONE,18.91746415919969
44427,SPU_羽绒服_04056,羽绒服,winter,2,INELIGIBLE,Winter product not appropriate for summer period,NONE,29.446444143253615
44429,SPU_棉服_04057,棉服,winter,2,INELIGIBLE,Winter product not appropriate for summer period,NONE,29.401844806169358
44430,SPU_毛呢大_04058,毛呢大衣,winter,2,INELIGIBLE,Winter product not appropriate for summer period,NONE,30.76535000768159
44431,SPU_夹克_04059,夹克,transition,2,INELIGIBLE,Transition product not appropriate for summer period,NONE,29.784342239890393
44432,SPU_针织衫_04060,针织衫,transition,2,INELIGIBLE,Transition product not appropriate for summer period,NONE,27.293207478326245
44434,SPU_T恤_04061,T恤,summer,2,ELIGIBLE,Product appropriate for current season,NONE,30.70290549056896
44435,SPU_短裤_04062,短裤,summer,14,ELIGIBLE,Product appropriate for current season,ADD,30.707711744430902
44438,SPU_短袖_04063,短袖,summer,2,ELIGIBLE,Product appropriate for current season,NONE,30.420081627185798
44439,SPU_内衣_04064,内衣,all_season,19,ELIGIBLE,Product appropriate for current season,NONE,31.691459117050147
44440,SPU_配饰_04065,配饰,all_season,2,ELIGIBLE,Product appropriate for current season,ADD,30.584378303663772
44441,SPU_直筒裤_04066,直筒裤,core,2,ELIGIBLE,Core subcategory '直筒裤' - always eligible,ADD,23.784589543383767
44442,SPU_束脚裤_04067,束脚裤,core,28,ELIGIBLE,Core subcategory '束脚裤' - always eligible,NONE,31.381437692230175
44443,SPU_锥形裤_04068,锥形裤,core,28,ELIGIBLE,Core subcategory '锥形裤' - always eligible,ADD,20.006568876040646
44445,SPU_羽绒服_04069,羽绒服,winter,14,INELIGIBLE,Winter product not appropriate for summer period,NONE,27.758798797170105
